Inlet TDS (g/kg),Flow (L/s),Recovery,CAPEX (kUSD/year),OPEX (kUSD/year),Status
192.953597,4.152268054,0.050403216,22.67522595,155.3331261,1
192.953597,4.152268054,0.207906701,104.9826013,822.1689619,1
192.953597,4.152268054,0.311309167,0,0,0
192.953597,4.152268054,0.167535726,81.89277938,612.3062985,1
192.953597,4.152268054,0.148120025,71.31769878,522.5650474,1
192.953597,4.152268054,0.072326476,32.97522821,227.2908925,1
192.953597,4.152268054,0.110937441,0,0,0
192.953597,4.152268054,0.100751526,0,0,0
192.953597,4.152268054,0.09984652,46.38596825,325.4812611,1
184.9393463,4.152268054,0.050403216,0,0,0
184.9393463,4.152268054,0.207906701,0,0,0
184.9393463,4.152268054,0.311309167,167.9431957,1437.587046,1
184.9393463,4.152268054,0.167535726,0,0,0
184.9393463,4.152268054,0.148120025,69.51514723,486.7141178,1
184.9393463,4.152268054,0.367179214,0,0,0
184.9393463,4.152268054,0.072326476,32.1291942,213.0887283,1
184.9393463,4.152268054,0.110937441,0,0,0
184.9393463,4.152268054,0.100751526,0,0,0
184.9393463,4.152268054,0.09984652,0,0,0
73.78656052,4.152268054,0.050403216,19.10998452,69.17959579,1
73.78656052,4.152268054,0.451654202,0,0,0
73.78656052,4.152268054,0.207906701,65.53768816,278.5261033,1
73.78656052,4.152268054,0.311309167,103.2412451,434.3652771,1
73.78656052,4.152268054,0.167535726,52.63383062,223.0961271,1
73.78656052,4.152268054,0.724717047,0,0,0
73.78656052,4.152268054,0.148120025,46.60346087,197.2022792,1
73.78656052,4.152268054,0.539620808,214.4623726,1059.802314,1
73.78656052,4.152268054,0.367179214,0,0,0
73.78656052,4.152268054,0.072326476,0,0,0
73.78656052,4.152268054,0.555949449,0,0,0
73.78656052,4.152268054,0.583388578,0,0,0
73.78656052,4.152268054,0.110937441,35.35872139,148.6216879,1
73.78656052,4.152268054,0.100751526,32.35340654,135.4684846,1
73.78656052,4.152268054,0.09984652,32.08815675,134.3015001,1
116.4798472,4.152268054,0.050403216,0,0,0
116.4798472,4.152268054,0.451654202,0,0,0
116.4798472,4.152268054,0.207906701,0,0,0
116.4798472,4.152268054,0.311309167,126.2138661,677.4366706,1
116.4798472,4.152268054,0.167535726,62.38214962,297.1104382,1
116.4798472,4.152268054,0.148120025,0,0,0
116.4798472,4.152268054,0.539620808,0,0,0
116.4798472,4.152268054,0.367179214,157.7050659,897.5776478,1
116.4798472,4.152268054,0.072326476,26.40743647,124.794347,1
116.4798472,4.152268054,0.555949449,0,0,0
116.4798472,4.152268054,0.583388578,0,0,0
116.4798472,4.152268054,0.110937441,40.76110407,190.3437109,1
116.4798472,4.152268054,0.100751526,36.94346531,172.5097067,1
116.4798472,4.152268054,0.09984652,36.60536139,170.944401,1
84.01009243,4.152268054,0.050403216,0,0,0
84.01009243,4.152268054,0.451654202,0,0,0
84.01009243,4.152268054,0.207906701,68.47092709,292.5431123,1
84.01009243,4.152268054,0.311309167,114.1410177,472.485059,1
84.01009243,4.152268054,0.167535726,53.96131384,233.6266277,1
84.01009243,4.152268054,0.148120025,47.60922307,206.140654,1
84.01009243,4.152268054,0.539620808,232.5828859,1277.870073,1
84.01009243,4.152268054,0.367179214,0,0,0
84.01009243,4.152268054,0.072326476,0,0,0
84.01009243,4.152268054,0.555949449,0,0,0
84.01009243,4.152268054,0.583388578,0,0,0
84.01009243,4.152268054,0.110937441,35.8088249,155.1025312,1
84.01009243,4.152268054,0.100751526,32.65930625,141.4066427,1
84.01009243,4.152268054,0.09984652,32.38129546,140.1942691,1
126.6673467,4.152268054,0.050403216,19.33203971,95.53516413,1
126.6673467,4.152268054,0.451654202,0,0,0
126.6673467,4.152268054,0.207906701,81.05587048,424.7831029,1
126.6673467,4.152268054,0.311309167,133.1799834,765.8535291,1
126.6673467,4.152268054,0.167535726,63.32398526,322.619745,1
126.6673467,4.152268054,0.148120025,0,0,0
126.6673467,4.152268054,0.539620808,0,0,0
126.6673467,4.152268054,0.367179214,0,0,0
126.6673467,4.152268054,0.072326476,0,0,0
126.6673467,4.152268054,0.555949449,0,0,0
126.6673467,4.152268054,0.110937441,0,0,0
126.6673467,4.152268054,0.100751526,37.39572072,185.2054445,1
126.6673467,4.152268054,0.09984652,37.05460735,183.5131952,1
140.7202048,4.152268054,0.050403216,0,0,0
140.7202048,4.152268054,0.451654202,240.6965043,1864.204982,1
140.7202048,4.152268054,0.207906701,0,0,0
140.7202048,4.152268054,0.311309167,0,0,0
140.7202048,4.152268054,0.167535726,0,0,0
140.7202048,4.152268054,0.148120025,58.72673859,321.7128405,1
140.7202048,4.152268054,0.367179214,0,0,0
140.7202048,4.152268054,0.072326476,0,0,0
140.7202048,4.152268054,0.110937441,0,0,0
140.7202048,4.152268054,0.100751526,38.67970056,207.6319178,1
140.7202048,4.152268054,0.09984652,38.31054677,205.6153872,1
162.8838591,4.152268054,0.050403216,20.4564213,123.5158785,1
162.8838591,4.152268054,0.451654202,0,0,0
162.8838591,4.152268054,0.207906701,0,0,0
162.8838591,4.152268054,0.311309167,155.8576596,1145.475188,1
162.8838591,4.152268054,0.167535726,73.84833732,464.3760877,1
162.8838591,4.152268054,0.148120025,64.29630544,398.1269386,1
162.8838591,4.152268054,0.367179214,0,0,0
162.8838591,4.152268054,0.072326476,29.73781153,177.7790384,1
162.8838591,4.152268054,0.110937441,0,0,0
162.8838591,4.152268054,0.100751526,42.22216592,254.0030581,1
162.8838591,4.152268054,0.09984652,41.8163057,251.4663253,1
36.2339652,4.152268054,0.050403216,0,0,0
36.2339652,4.152268054,0.451654202,136.6683623,546.9065559,1
36.2339652,4.152268054,0.776792261,0,0,0
36.2339652,4.152268054,0.207906701,64.62879917,239.6735927,1
36.2339652,4.152268054,0.794878435,0,0,0
36.2339652,4.152268054,0.311309167,94.30456153,363.4500371,1
36.2339652,4.152268054,0.167535726,53.29227602,192.6557077,1
36.2339652,4.152268054,0.724717047,0,0,0
36.2339652,4.152268054,0.148120025,47.89511935,170.1386313,1
36.2339652,4.152268054,0.539620808,166.1597825,679.7356775,1
36.2339652,4.152268054,0.367179214,0,0,0
36.2339652,4.152268054,0.072326476,26.967286,81.25377618,1
36.2339652,4.152268054,0.555949449,0,0,0
36.2339652,4.152268054,0.583388578,182.7610801,755.6110288,1
36.2339652,4.152268054,0.110937441,37.6553792,126.9035958,1
36.2339652,4.152268054,0.100751526,34.86621211,114.9659467,1
36.2339652,4.152268054,0.09984652,34.61853118,113.9019541,1
36.2339652,4.152268054,0.821439899,0,0,0
67.87071605,4.152268054,0.050403216,19.06933539,66.94431687,1
67.87071605,4.152268054,0.451654202,168.1244134,687.8920119,1
67.87071605,4.152268054,0.207906701,64.64593943,271.4317346,1
67.87071605,4.152268054,0.311309167,99.15350094,420.4915334,1
67.87071605,4.152268054,0.167535726,52.12943615,217.8323231,1
67.87071605,4.152268054,0.724717047,0,0,0
67.87071605,4.152268054,0.148120025,0,0,0
67.87071605,4.152268054,0.539620808,0,0,0
67.87071605,4.152268054,0.367179214,121.99362,511.2376687,1
67.87071605,4.152268054,0.072326476,24.38726097,96.10470908,1
67.87071605,4.152268054,0.555949449,0,0,0
67.87071605,4.152268054,0.583388578,0,0,0
67.87071605,4.152268054,0.110937441,0,0,0
67.87071605,4.152268054,0.100751526,32.35910374,132.2790585,1
67.87071605,4.152268054,0.09984652,32.10025279,131.1322765,1
121.866153,2.655540193,0.050403216,12.38145195,59.42525424,1
121.866153,2.655540193,0.451654202,0,0,0
121.866153,2.655540193,0.207906701,50.65837535,257.294384,1
121.866153,2.655540193,0.311309167,82.96842289,462.6691172,1
121.866153,2.655540193,0.167535726,40.12045762,197.6647777,1
121.866153,2.655540193,0.148120025,35.31940781,172.2982224,1
121.866153,2.655540193,0.539620808,0,0,0
121.866153,2.655540193,0.367179214,0,0,0
121.866153,2.655540193,0.072326476,17.01587745,82.8107449,1
121.866153,2.655540193,0.555949449,199.4457876,1616.587597,1
121.866153,2.655540193,0.583388578,0,0,0
121.866153,2.655540193,0.110937441,26.25031196,126.5825617,1
121.866153,2.655540193,0.100751526,23.79596371,114.6829427,1
121.866153,2.655540193,0.09984652,23.57853308,113.6381652,1
185.4983298,2.655540193,0.050403216,14.15455432,93.89826633,1
185.4983298,2.655540193,0.207906701,65.59747709,490.5936421,1
185.4983298,2.655540193,0.311309167,107.5909078,924.5912544,1
185.4983298,2.655540193,0.167535726,51.1511499,366.1487014,1
185.4983298,2.655540193,0.148120025,44.5392561,312.8284,1
185.4983298,2.655540193,0.367179214,0,0,0
185.4983298,2.655540193,0.072326476,0,0,0
185.4983298,2.655540193,0.110937441,0,0,0
185.4983298,2.655540193,0.100751526,0,0,0
185.4983298,2.655540193,0.09984652,0,0,0
80.39032929,2.655540193,0.050403216,12.26554331,45.924729,1
80.39032929,2.655540193,0.451654202,0,0,0
80.39032929,2.655540193,0.207906701,42.73495314,183.9068463,1
80.39032929,2.655540193,0.311309167,70.71426246,290.8982009,1
80.39032929,2.655540193,0.167535726,34.17098896,146.8610083,1
80.39032929,2.655540193,0.724717047,0,0,0
80.39032929,2.655540193,0.148120025,30.18471671,129.6823811,1
80.39032929,2.655540193,0.539620808,0,0,0
80.39032929,2.655540193,0.367179214,0,0,0
80.39032929,2.655540193,0.072326476,0,0,0
80.39032929,2.655540193,0.555949449,0,0,0
80.39032929,2.655540193,0.583388578,167.5168032,954.657253,1
80.39032929,2.655540193,0.110937441,0,0,0
80.39032929,2.655540193,0.100751526,20.78990956,89.03464504,1
80.39032929,2.655540193,0.09984652,20.61513595,88.27072414,1
112.2359336,2.655540193,0.050403216,12.4285245,56.01098496,1
112.2359336,2.655540193,0.451654202,0,0,0
112.2359336,2.655540193,0.207906701,0,0,0
112.2359336,2.655540193,0.311309167,0,0,0
112.2359336,2.655540193,0.167535726,39.66907773,183.7848742,1
112.2359336,2.655540193,0.148120025,34.89094814,160.1874357,1
112.2359336,2.655540193,0.539620808,0,0,0
112.2359336,2.655540193,0.367179214,0,0,0
112.2359336,2.655540193,0.072326476,16.77080413,77.38293657,1
112.2359336,2.655540193,0.555949449,0,0,0
112.2359336,2.655540193,0.583388578,0,0,0
112.2359336,2.655540193,0.110937441,25.89620701,117.8036453,1
112.2359336,2.655540193,0.100751526,23.46792109,106.7997729,1
112.2359336,2.655540193,0.09984652,23.25290805,105.8341877,1
171.6831778,2.655540193,0.050403216,13.50379978,84.53043718,1
171.6831778,2.655540193,0.207906701,62.59650205,430.4559689,1
171.6831778,2.655540193,0.311309167,102.8690283,803.0134729,1
171.6831778,2.655540193,0.167535726,0,0,0
171.6831778,2.655540193,0.148120025,42.4775483,276.1746733,1
171.6831778,2.655540193,0.367179214,0,0,0
171.6831778,2.655540193,0.072326476,0,0,0
171.6831778,2.655540193,0.110937441,0,0,0
171.6831778,2.655540193,0.100751526,0,0,0
171.6831778,2.655540193,0.09984652,27.6187428,173.6931863,1
108.5917909,2.655540193,0.050403216,12.4504995,54.70939781,1
108.5917909,2.655540193,0.451654202,0,0,0
108.5917909,2.655540193,0.207906701,0,0,0
108.5917909,2.655540193,0.311309167,77.35717386,391.8219487,1
108.5917909,2.655540193,0.167535726,39.43992652,178.3062071,1
108.5917909,2.655540193,0.148120025,0,0,0
108.5917909,2.655540193,0.539620808,0,0,0
108.5917909,2.655540193,0.367179214,0,0,0
108.5917909,2.655540193,0.072326476,0,0,0
108.5917909,2.655540193,0.555949449,0,0,0
108.5917909,2.655540193,0.583388578,0,0,0
108.5917909,2.655540193,0.110937441,0,0,0
108.5917909,2.655540193,0.100751526,23.31298967,103.7041149,1
108.5917909,2.655540193,0.09984652,23.09920699,102.76966,1
190.4413155,2.655540193,0.050403216,0,0,0
190.4413155,2.655540193,0.207906701,0,0,0
190.4413155,2.655540193,0.311309167,109.2016005,971.6254128,1
190.4413155,2.655540193,0.167535726,51.96605209,382.8588964,1
190.4413155,2.655540193,0.148120025,45.25302262,326.8659826,1
190.4413155,2.655540193,0.072326476,0,0,0
190.4413155,2.655540193,0.110937441,0,0,0
190.4413155,2.655540193,0.100751526,0,0,0
190.4413155,2.655540193,0.09984652,0,0,0
68.03980394,2.655540193,0.050403216,12.19616786,42.85350336,1
68.03980394,2.655540193,0.451654202,0,0,0
68.03980394,2.655540193,0.207906701,0,0,0
68.03980394,2.655540193,0.311309167,63.45247312,269.173985,1
68.03980394,2.655540193,0.167535726,0,0,0
68.03980394,2.655540193,0.724717047,0,0,0
68.03980394,2.655540193,0.148120025,29.58928991,123.2920498,1
68.03980394,2.655540193,0.539620808,0,0,0
68.03980394,2.655540193,0.367179214,0,0,0
68.03980394,2.655540193,0.072326476,15.59201407,61.51155438,1
68.03980394,2.655540193,0.555949449,0,0,0
68.03980394,2.655540193,0.583388578,0,0,0
68.03980394,2.655540193,0.110937441,0,0,0
68.03980394,2.655540193,0.100751526,20.6935748,84.6551697,1
68.03980394,2.655540193,0.09984652,20.52792002,83.9214179,1
79.85766369,2.655540193,0.050403216,12.26140522,45.78531663,1
79.85766369,2.655540193,0.451654202,0,0,0
79.85766369,2.655540193,0.207906701,0,0,0
79.85766369,2.655540193,0.311309167,70.24110326,289.6317468,1
79.85766369,2.655540193,0.167535726,34.12441142,146.5026713,1
79.85766369,2.655540193,0.724717047,0,0,0
79.85766369,2.655540193,0.148120025,0,0,0
79.85766369,2.655540193,0.539620808,0,0,0
79.85766369,2.655540193,0.367179214,0,0,0
79.85766369,2.655540193,0.072326476,0,0,0
79.85766369,2.655540193,0.555949449,0,0,0
79.85766369,2.655540193,0.583388578,0,0,0
79.85766369,2.655540193,0.110937441,0,0,0
79.85766369,2.655540193,0.100751526,20.77811633,88.83453241,1
79.85766369,2.655540193,0.09984652,20.60377646,88.0721783,1
144.0142048,2.655540193,0.050403216,12.30555807,67.94401327,1
144.0142048,2.655540193,0.451654202,0,0,0
144.0142048,2.655540193,0.207906701,0,0,0
144.0142048,2.655540193,0.311309167,92.36494226,597.5982187,1
144.0142048,2.655540193,0.167535726,43.69184156,247.116224,1
144.0142048,2.655540193,0.148120025,0,0,0
144.0142048,2.655540193,0.367179214,115.3614768,801.8481133,1
144.0142048,2.655540193,0.072326476,17.69816168,96.75229702,1
144.0142048,2.655540193,0.110937441,27.78692785,152.2666756,1
144.0142048,2.655540193,0.100751526,25.0697319,136.9671102,1
144.0142048,2.655540193,0.09984652,24.83030292,135.6313454,1
192.953597,2.655540193,0.050403216,14.50170686,99.34169811,1
192.953597,2.655540193,0.207906701,67.14054046,525.8096758,1
192.953597,2.655540193,0.311309167,110.0065016,996.2876929,1
192.953597,2.655540193,0.167535726,52.37368273,391.5941751,1
192.953597,2.655540193,0.148120025,0,0,0
192.953597,2.655540193,0.072326476,0,0,0
192.953597,2.655540193,0.110937441,0,0,0
192.953597,2.655540193,0.100751526,0,0,0
192.953597,2.655540193,0.09984652,0,0,0
184.9393463,2.655540193,0.050403216,14.12839563,93.50169447,1
184.9393463,2.655540193,0.207906701,65.47956552,488.034568,1
184.9393463,2.655540193,0.311309167,107.4063403,919.3939603,1
184.9393463,2.655540193,0.167535726,51.05794599,364.2977725,1
184.9393463,2.655540193,0.148120025,44.45769565,311.2729919,1
184.9393463,2.655540193,0.367179214,0,0,0
184.9393463,2.655540193,0.072326476,0,0,0
184.9393463,2.655540193,0.110937441,32.37692853,219.6451964,1
184.9393463,2.655540193,0.100751526,0,0,0
184.9393463,2.655540193,0.09984652,0,0,0
73.78656052,2.655540193,0.050403216,0,0,0
73.78656052,2.655540193,0.451654202,0,0,0
73.78656052,2.655540193,0.207906701,41.91395273,178.1284949,1
73.78656052,2.655540193,0.311309167,66.02687479,277.7938272,1
73.78656052,2.655540193,0.167535726,33.66142342,142.6788258,1
73.78656052,2.655540193,0.724717047,0,0,0
73.78656052,2.655540193,0.148120025,29.80476282,126.1186829,1
73.78656052,2.655540193,0.539620808,0,0,0
73.78656052,2.655540193,0.367179214,0,0,0
73.78656052,2.655540193,0.072326476,15.46805854,63.17223121,1
73.78656052,2.655540193,0.555949449,144.6714125,734.2244894,1
73.78656052,2.655540193,0.583388578,158.2702887,842.3356731,1
73.78656052,2.655540193,0.110937441,0,0,0
73.78656052,2.655540193,0.100751526,20.69128728,86.63747133,1
73.78656052,2.655540193,0.09984652,0,0,0
116.4798472,2.655540193,0.050403216,12.40586201,57.52213777,1
116.4798472,2.655540193,0.451654202,0,0,0
116.4798472,2.655540193,0.207906701,0,0,0
116.4798472,2.655540193,0.311309167,80.71877767,433.2476313,1
116.4798472,2.655540193,0.167535726,39.89586063,190.0139148,1
116.4798472,2.655540193,0.148120025,35.10313495,165.6156041,1
116.4798472,2.655540193,0.539620808,183.8632305,1367.003447,1
116.4798472,2.655540193,0.367179214,0,0,0
116.4798472,2.655540193,0.072326476,16.88860362,79.81093695,1
116.4798472,2.655540193,0.555949449,0,0,0
116.4798472,2.655540193,0.583388578,0,0,0
116.4798472,2.655540193,0.110937441,0,0,0
116.4798472,2.655540193,0.100751526,23.62681223,110.3268029,1
116.4798472,2.655540193,0.09984652,23.41058136,109.3257278,1
84.01009243,2.655540193,0.050403216,12.29642204,46.8916824,1
84.01009243,2.655540193,0.451654202,0,0,0
84.01009243,2.655540193,0.207906701,0,0,0
84.01009243,2.655540193,0.311309167,72.99771184,302.172943,1
84.01009243,2.655540193,0.167535726,34.51040177,149.4134984,1
84.01009243,2.655540193,0.148120025,30.44798764,131.8351283,1
84.01009243,2.655540193,0.539620808,148.7459912,817.2486142,1
84.01009243,2.655540193,0.367179214,88.22920262,385.8497154,1
84.01009243,2.655540193,0.072326476,0,0,0
84.01009243,2.655540193,0.555949449,157.0573344,886.1429778,1
84.01009243,2.655540193,0.583388578,172.4077696,1020.496101,1
84.01009243,2.655540193,0.110937441,0,0,0
84.01009243,2.655540193,0.100751526,20.88692238,90.4351591,1
84.01009243,2.655540193,0.09984652,20.70912332,89.65979723,1
126.6673467,2.655540193,0.050403216,12.36360655,61.09852847,1
126.6673467,2.655540193,0.451654202,0,0,0
126.6673467,2.655540193,0.207906701,51.83844644,271.66565,1
126.6673467,2.655540193,0.311309167,85.17388623,489.7937208,1
126.6673467,2.655540193,0.167535726,0,0,0
126.6673467,2.655540193,0.148120025,0,0,0
126.6673467,2.655540193,0.539620808,0,0,0
126.6673467,2.655540193,0.367179214,0,0,0
126.6673467,2.655540193,0.072326476,17.10873739,85.4064392,1
126.6673467,2.655540193,0.555949449,0,0,0
126.6673467,2.655540193,0.110937441,0,0,0
126.6673467,2.655540193,0.100751526,0,0,0
126.6673467,2.655540193,0.09984652,23.69789198,117.3639704,1
140.7202048,2.655540193,0.050403216,12.3379094,66.06349614,1
140.7202048,2.655540193,0.451654202,153.9349711,1192.233057,1
140.7202048,2.655540193,0.207906701,0,0,0
140.7202048,2.655540193,0.311309167,91.0303339,576.0403285,1
140.7202048,2.655540193,0.167535726,43.0960163,239.077525,1
140.7202048,2.655540193,0.148120025,0,0,0
140.7202048,2.655540193,0.367179214,0,0,0
140.7202048,2.655540193,0.072326476,17.46793302,93.95685637,1
140.7202048,2.655540193,0.110937441,0,0,0
140.7202048,2.655540193,0.100751526,24.73720359,132.7888506,1
140.7202048,2.655540193,0.09984652,24.50111509,131.4991993,1
162.8838591,2.655540193,0.050403216,0,0,0
162.8838591,2.655540193,0.451654202,0,0,0
162.8838591,2.655540193,0.207906701,60.59796857,395.2871448,1
162.8838591,2.655540193,0.311309167,99.67716036,732.5768357,1
162.8838591,2.655540193,0.167535726,0,0,0
162.8838591,2.655540193,0.148120025,41.1200392,254.6179755,1
162.8838591,2.655540193,0.367179214,0,0,0
162.8838591,2.655540193,0.072326476,19.01851064,113.6967497,1
162.8838591,2.655540193,0.110937441,0,0,0
162.8838591,2.655540193,0.100751526,0,0,0
162.8838591,2.655540193,0.09984652,0,0,0
36.2339652,2.655540193,0.050403216,12.27265382,36.51683365,1
36.2339652,2.655540193,0.451654202,0,0,0
36.2339652,2.655540193,0.776792261,0,0,0
36.2339652,2.655540193,0.207906701,41.33268201,153.2807727,1
36.2339652,2.655540193,0.794878435,0,0,0
36.2339652,2.655540193,0.311309167,60.31151041,232.44072,1
36.2339652,2.655540193,0.167535726,34.0825254,123.2109697,1
36.2339652,2.655540193,0.724717047,0,0,0
36.2339652,2.655540193,0.148120025,30.63082949,108.8104059,1
36.2339652,2.655540193,0.539620808,0,0,0
36.2339652,2.655540193,0.367179214,70.84561634,277.3400876,1
36.2339652,2.655540193,0.072326476,17.24664961,51.9650141,1
36.2339652,2.655540193,0.555949449,110.0928697,452.1717343,1
36.2339652,2.655540193,0.583388578,0,0,0
36.2339652,2.655540193,0.110937441,24.08210927,81.15988523,1
36.2339652,2.655540193,0.100751526,22.29832629,73.52528509,1
36.2339652,2.655540193,0.09984652,22.13992462,72.84481949,1
36.2339652,2.655540193,0.821439899,0,0,0
67.87071605,2.655540193,0.050403216,0,0,0
67.87071605,2.655540193,0.451654202,0,0,0
67.87071605,2.655540193,0.207906701,0,0,0
67.87071605,2.655540193,0.311309167,0,0,0
67.87071605,2.655540193,0.167535726,33.33884322,139.3124145,1
67.87071605,2.655540193,0.724717047,0,0,0
67.87071605,2.655540193,0.148120025,29.58464284,123.2117158,1
67.87071605,2.655540193,0.539620808,0,0,0
67.87071605,2.655540193,0.367179214,78.01976279,326.9567744,1
67.87071605,2.655540193,0.072326476,15.59662111,61.46277505,1
67.87071605,2.655540193,0.555949449,140.1700775,663.7106256,1
67.87071605,2.655540193,0.583388578,150.1810203,747.0172282,1
67.87071605,2.655540193,0.110937441,0,0,0
67.87071605,2.655540193,0.100751526,20.69493103,84.59770704,1
67.87071605,2.655540193,0.09984652,20.5293855,83.86429424,1
121.866153,4.300837943,0.050403216,20.05265009,96.24346457,1
121.866153,4.300837943,0.451654202,0,0,0
121.866153,4.300837943,0.207906701,0,0,0
121.866153,4.300837943,0.311309167,134.3733125,749.3258466,1
121.866153,4.300837943,0.167535726,64.9779599,320.1322956,1
121.866153,4.300837943,0.148120025,0,0,0
121.866153,4.300837943,0.539620808,0,0,0
121.866153,4.300837943,0.367179214,168.1226664,995.7445664,1
121.866153,4.300837943,0.072326476,27.55843469,134.1179452,1
121.866153,4.300837943,0.555949449,0,0,0
121.866153,4.300837943,0.583388578,0,0,0
121.866153,4.300837943,0.110937441,42.51426397,205.0095444,1
121.866153,4.300837943,0.100751526,38.53927088,185.7372574,1
121.866153,4.300837943,0.09984652,38.18712636,184.0451652,1
185.4983298,4.300837943,0.050403216,0,0,0
185.4983298,4.300837943,0.207906701,0,0,0
185.4983298,4.300837943,0.311309167,0,0,0
185.4983298,4.300837943,0.167535726,82.84295754,593.0041032,1
185.4983298,4.300837943,0.148120025,0,0,0
185.4983298,4.300837943,0.367179214,0,0,0
185.4983298,4.300837943,0.072326476,33.34038929,221.7123057,1
185.4983298,4.300837943,0.110937441,0,0,0
185.4983298,4.300837943,0.100751526,0,0,0
185.4983298,4.300837943,0.09984652,46.90442248,316.6069637,1
80.39032929,4.300837943,0.050403216,19.86492778,74.37839496,1
80.39032929,4.300837943,0.451654202,0,0,0
80.39032929,4.300837943,0.207906701,69.21232322,297.8503383,1
80.39032929,4.300837943,0.311309167,0,0,0
80.39032929,4.300837943,0.167535726,55.34236875,237.8519449,1
80.39032929,4.300837943,0.724717047,0,0,0
80.39032929,4.300837943,0.148120025,48.8863148,210.0299247,1
80.39032929,4.300837943,0.539620808,0,0,0
80.39032929,4.300837943,0.367179214,0,0,0
80.39032929,4.300837943,0.072326476,0,0,0
80.39032929,4.300837943,0.555949449,0,0,0
80.39032929,4.300837943,0.583388578,0,0,0
80.39032929,4.300837943,0.110937441,36.87756061,158.1629225,1
80.39032929,4.300837943,0.100751526,33.67075052,144.1979981,1
80.39032929,4.300837943,0.09984652,0,0,0
112.2359336,4.300837943,0.050403216,0,0,0
112.2359336,4.300837943,0.451654202,0,0,0
112.2359336,4.300837943,0.207906701,80.61762447,382.7898683,1
112.2359336,4.300837943,0.311309167,0,0,0
112.2359336,4.300837943,0.167535726,64.24691778,297.6527956,1
112.2359336,4.300837943,0.148120025,0,0,0
112.2359336,4.300837943,0.539620808,0,0,0
112.2359336,4.300837943,0.367179214,0,0,0
112.2359336,4.300837943,0.072326476,27.16152086,125.32722,1
112.2359336,4.300837943,0.555949449,307.065769,2270.353976,1
112.2359336,4.300837943,0.583388578,0,0,0
112.2359336,4.300837943,0.110937441,0,0,0
112.2359336,4.300837943,0.100751526,0,0,0
112.2359336,4.300837943,0.09984652,0,0,0
171.6831778,4.300837943,0.050403216,21.87037288,136.9031102,1
171.6831778,4.300837943,0.207906701,0,0,0
171.6831778,4.300837943,0.311309167,0,0,0
171.6831778,4.300837943,0.167535726,79.01827308,522.4251835,1
171.6831778,4.300837943,0.148120025,68.79543747,447.2847065,1
171.6831778,4.300837943,0.367179214,0,0,0
171.6831778,4.300837943,0.072326476,31.80012551,198.1033782,1
171.6831778,4.300837943,0.110937441,0,0,0
171.6831778,4.300837943,0.100751526,45.16503993,284.175155,1
171.6831778,4.300837943,0.09984652,44.73053593,281.3085823,1
108.5917909,4.300837943,0.050403216,0,0,0
108.5917909,4.300837943,0.451654202,211.7361866,1264.684562,1
108.5917909,4.300837943,0.207906701,80.20907369,371.4687255,1
108.5917909,4.300837943,0.311309167,0,0,0
108.5917909,4.300837943,0.167535726,63.87579095,288.7797011,1
108.5917909,4.300837943,0.148120025,0,0,0
108.5917909,4.300837943,0.539620808,0,0,0
108.5917909,4.300837943,0.367179214,156.0772682,839.16098,1
108.5917909,4.300837943,0.072326476,26.97676287,121.8734979,1
108.5917909,4.300837943,0.555949449,0,0,0
108.5917909,4.300837943,0.583388578,329.3218694,2497.855437,1
108.5917909,4.300837943,0.110937441,41.66798895,185.2068632,1
108.5917909,4.300837943,0.100751526,0,0,0
108.5917909,4.300837943,0.09984652,0,0,0
190.4413155,4.300837943,0.050403216,23.29771313,157.8671062,1
190.4413155,4.300837943,0.207906701,0,0,0
190.4413155,4.300837943,0.311309167,0,0,0
190.4413155,4.300837943,0.167535726,84.16275011,620.0674634,1
190.4413155,4.300837943,0.148120025,0,0,0
190.4413155,4.300837943,0.072326476,33.88204298,230.721369,1
190.4413155,4.300837943,0.110937441,0,0,0
190.4413155,4.300837943,0.100751526,48.12691421,333.5186684,1
190.4413155,4.300837943,0.09984652,47.66389868,330.0887919,1
68.03980394,4.300837943,0.050403216,0,0,0
68.03980394,4.300837943,0.451654202,174.2541601,714.3396945,1
68.03980394,4.300837943,0.207906701,66.98167367,281.3431613,1
68.03980394,4.300837943,0.311309167,102.7658324,435.9465913,1
68.03980394,4.300837943,0.167535726,54.00660947,225.7761966,1
68.03980394,4.300837943,0.724717047,0,0,0
68.03980394,4.300837943,0.148120025,0,0,0
68.03980394,4.300837943,0.539620808,0,0,0
68.03980394,4.300837943,0.367179214,0,0,0
68.03980394,4.300837943,0.072326476,0,0,0
68.03980394,4.300837943,0.555949449,0,0,0
68.03980394,4.300837943,0.583388578,0,0,0
68.03980394,4.300837943,0.110937441,36.55456485,150.4838775,1
68.03980394,4.300837943,0.100751526,33.51472962,137.1051238,1
68.03980394,4.300837943,0.09984652,33.24643976,135.9167599,1
79.85766369,4.300837943,0.050403216,0,0,0
79.85766369,4.300837943,0.451654202,180.6170451,836.7522234,1
79.85766369,4.300837943,0.207906701,69.09286448,297.0410824,1
79.85766369,4.300837943,0.311309167,0,0,0
79.85766369,4.300837943,0.167535726,55.26693304,237.2715921,1
79.85766369,4.300837943,0.724717047,0,0,0
79.85766369,4.300837943,0.148120025,48.82863655,209.5384316,1
79.85766369,4.300837943,0.539620808,233.3821866,1229.703447,1
79.85766369,4.300837943,0.367179214,0,0,0
79.85766369,4.300837943,0.072326476,24.95244447,105.2006954,1
79.85766369,4.300837943,0.555949449,0,0,0
